"","Question","Answer"
"57","
									السؤال : إذا لم يمكن معرفة الأعلم ، فهل يجب على المكلف الأخذ بأحوط الأقوال ؟ أو يكفيه أن يقلد أحد المجتهدين على التخيير ؟
								","
									الجواب : يجب الاحتياط ، ومع تعذره أو تعسره - كما هو الغالب - يجب تقليد من كان احتمال الأعلمية فيه أقوى .
								"
"58","
									السؤال :  هل يستطيع المكلف أن يحتاط في بعض المسائل ؟ أي يقلد في البعض ويحتاط في الآخر ؟
								","
									الجواب : نعم يجوز له ذلك .
								"
"59","
									السؤال : ما هي الأسس التي ينبغي على المكلف العمل بها عند الاحتياط ؟ وهل هناك مواضع يجب فيها التقليد أو الاجتهاد دون الاحتياط ؟ وهل يجوز في المسألة الواحدة الاحتياط تارة والتقليد تارة أخرى ؟
								","
									الجواب : الاحتياط عبارة عن العمل باحتمال التكليف ، ويتخير العامي بينه وبين التقليد دائماً ، فله العمل في المسألة الواحدة تارة على الاحتياط وأخرى على التقليد .
								"
"60","
									السؤال : مؤمن بقي على تقليد الإمام الخوئي ( قدس سره ) بعد وفاته ، فهل تأذنون له البقاء على تقليده والعمل بفتاواه الموجودة في الرسالة العملية ؟ والتي لم يكن قد تعلمها أثناء حياته ؟ علماً بأن الإمام الخوئي ( قدس سره ) لا يجيز البقاء على تقليد المجتهد الميت إلا في المسائل التي تعلمها أثناء حياته .
								","
									الجواب :  نعم يجوز العمل بجميع المسائل - حتى التي لم يتعلمها - حتى يثبت عند المكلف في الأحياء من هو أعلم من السيد الخوئي ( قدس سره ) .
								"
"61","
									السؤال : سمعنا أن عمل العامي من دون تقليد ولا احتياط باطل ، فلو كنت مقلداً لـ( زيد ) فتوفي ، ومن ثم بعده ( عمرو ) وأنا لا أعرفه ، هل يجب علي أن أرجع إليه في نفس اللحظات ؟ باعتبار أني لو لم أقلده يكون عملي بلا تقليد ؟
								","
									الجواب :  يجب البقاء على تقليد الميت ما لم يعلم بأعلمية الحي بوجه معتدّ به .
								"
"62","
									السؤال : مؤمن كان يقلد السيد الخوئي ( قدس سره ) ، وبعد موته شهد أحد الأعلام بأعلمية السيد الكلبايكاني ( قدس سره ) حتى على السيد الخوئي ( قدس سره ) ، فرجع للسيد الكلبايكاني ( قدس سره ) ، والآن يسأل ما حكمه ؟ هل يبقى على تقليد السيد الكلبايكاني ( قدس سره ) ؟ أم يرجع لتقليد السيد الخوئي ( قدس سره ) ؟
علماً أن السيد الكلبايكاني ( قدس سره ) يرى أن الأعلمية تثبت بشهادة عدلين كما جاء في تعليقته على الوسيلة ، في حين أن هذا الشخص اعتمد على عدل واحد ؟","
									الجواب : في فرض انحصار الأعلمية بالسيدين المذكورين يتعين البقاء على تقليد المرحوم السيد الكلبايكاني ( قدس سره ) ، لأنه متيقن الإجزاء ، إما لأنه الأعلم في الواقع ، أو لحكم الأعلم بجواز تقليده ، لرجوع فتوى المرحوم السيد الخوئي ( قدس سره ) بالاجتزاء في الأعلمية بشهادة العدل الواحد إلى جواز تقليد السيد الكلبايكاني ( قدس سره ) وإن لم يكن هو الأعلم في الواقع .
نعم لا بُدَّ من عدم معارضة شهادة العدل الواحد بأعلمية المرحوم السيد الكلبايكاني ( قدس سره ) بشهادة أخرى بأعلمية المرحوم السيد الخوئي ( قدس سره ) ، وإلا سقطت الشهادتان ، وتعيَّن حلُّ المسألة بوجه آخر .
								"
"63","
									السؤال : هل يجوز البقاء على تقليد الميت سنين طويلة إذا لم يظهر من هو أعلم منه ؟ وهل الأعلمية في الحي شرط في العدول من الميت إلى الحي ؟
								","
									الجواب : يجب البقاء على تقليد الميت إذا لم تثبت أعلمية أحد الأحياء منه بوجه شرعي ، مهما طال الزمان .
								"
"64","
									السؤال : إذا قلد المكلف مجتهداً ، وبعد أن مات ذلك المجتهد عدل إلى الحي فمات أيضاً ، فعدل إلى ثالث فمات أيضاً ، فهل يجب البقاء على تقليد الأول أو الأخير ؟ أو أنه يجب العدول إلى الحي ؟
								","
									الجواب :  يجب البقاء على تقليد الميت إذا كان أعلم من الحي ، وإذا عدل إلى الحي ولم يكن أعلم وجب الرجوع للميت وإن طالت المدة .
								"
"65","
									السؤال : هل يجوز البقاء على تقليد السيد الخوئي ( قدس سره ) ؟
								","
									الجواب :  يجوز بل يجب - على من سبق منه تقليده على طبق الموازين الشرعية - البقاء على تقليده حتى يتضح من هو أعلم منه مهما طالت المدة .
								"
"66","
									السؤال : إذا قلدتُ مجتهداً في مسألة حال حياته لعدم وجود الفتوى عند المجتهد الذي أقلده ومات ذلك المجتهد - أي الأعلم بعد المجتهد الذي أقلده - فهل يجوز لي البقاء عليه في هذه المسألة ؟
								","
									الجواب : نعم يجوز ذلك حتى يظهر من هو أعلم منه يفتي بخلاف رأيه .
								"
