"","Question","Answer"
"1082","السؤالالمشهور بين الفقهاء كراهة ان تقرأ المرأة الحائض والنفساء القرآن الكريم وتشتد الكراهة اذا ازدادت القراءة عن سبعين آية كما ويحرم عليها قراءة آية السجدة في سورة العزائم والسؤال هل لسماحتكم رأي يختلف عن هذا الرأي ولو دار الامر بين ان تجلس الحائض او النفساء دون اي عبادة بين ان تقرأ القرآن الكريم دون آية السجدة فهل الافضل لها ان لا تقرأ ام الافضل لها ان تقرأ وإن كان بثواب اقل؟","بسمه سبحانه يستحب لها قراءة القرآن كله ولكن يقل ثوابه في ايام الحيض والنفاس وعندي لا يجوز لهما ولا للمجنب قراءة أية آية من آيات السجدة والمقصود بالكراهة في كلمات الاعلام هو قلة الأجر والثواب والله العالم."
"1083","السؤالهل يجوز الجماع بعد انقطاع الدورة الشهرية وقبل الغسل؟","بسمه سبحانه نعم يجوز بعد غسل موضع الدم والله العالم."
"1084","السؤالإذا استمر الدم إلى اليوم الثالث وتوقف قبل الغروب بربع ساعة مثلاً أو أكثر فحينئذٍ هل يكون حيضاً؟","بسمه سبحانه إذا نقص خروج الدم عن ثلاثة أيام ملفقة فليس بحيض ثم إعلمي أن المقصود بالتوقف الانقطاع النهائي وأما إذا بقي ينزل قطرة بين حين وآخر فلا يعد انقطاعاً والله العالم."
"1085","السؤالإمرأة لا يأتيها الحيض إلا في كل شهرين مرة واحدة بيومين أو ثلاثة وفي هذه المدة المذكورة ترى الحمرة وترشحات من الدم فما وظيفتها؟","بسمه سبحانه إن وجدت فيها شرائط الحيض وعلامته فيحكم بأنه حيض وإلا فلا والله العالم."
"1086","السؤالهل يجوز للمرأة الحائض الدخول للمآتم الحسينية وهي حائض للاستماع للمحاضرات الإسلامية والدروس؟","بسمه سبحانه إذا كانت تلك المحاضرات في المسجد فلا يجوز لها دخوله لأنها ممنوعة الدخول لأجل الجلوس في المسجد وإن كان غير المسجد فلا مانع من حضورها في تلك المحاضرات والله العالم."
"1087","السؤالماذا يجب على المصاب بسلس الريح أن يفعل عندما لا يستطيع أن يضبط نفسه لكي يتوضأ بما يعني أن المرض دائماً يداهمه في وقت الوضوء بحيث ينتقض وضوءه قبل أن يكمله , علماً بأن الشخص أصبح يعيد الوضوء عشر مرات فأكثر لكل صلاة مما سبب له اضطراباً نفسياً؟","بسمه سبحانه الشخص الذي لا يتمكن من المحافظة على الطهارة من الحدث من بداية الوضوء إلى نهاية الصلاة مع الاقتصار على الواجبات يلقب لدى الفقهاء بدائم الحدث ووظيفته أن يتوضأ مرة واحدة للصلاة ما لم يحدث بحدث آخر كالنوم فإن أحدث بالريح كما في السؤال فليس عليه إلا وضوءً واحداً للصلاة التي يصليها . عافاه الله وعافانا . والله العالم "
"1088","السؤالأعاني منذ فترة طويلة من التهاب في القولون مما يسبب لي هذا المرض كثرة الانتفاخات وكثرة خروج الغازات مما يصعب عليّ في هذه الحالة أداء الصلاة بالطهارة وعدم انتفاض الوضوء ما هو تكليفي الشرعي اتجاه هذه المسألة؟","بسمه سبحانه اكتفِ بالواجبات في الصلاة و اقرأ السور القصار فيها بعد الحمد  حتى تتمكن من أداء الصلاة كاملة بدون أن تنقض الطهارة. والله المشافي وهو العالم"
"1089","السؤالأنا أعاني من مشكلة سلس البول، قطرات البول تأتي بعد الخروج من المرحاض و آخذ حمام. كيف يمكنني أداء الصلاة؟","بسمه سبحانه عليك الالتزام بأحكام من به سلس البول وعليك أن تشد قطنة مع عازل بلاستيكي على رأس الحشفة بعد التبول وقبل الوضوء ثم تتوضأ وتصلي وبعد إكمال السلام تغسل العضو وتعيد الغطاء والقطنة مرة أخرى. وهكذا مع كل صلاة والله يشفيك من المرض ويقبل عملك هذا كله مع سعة الوقت. والله العالم"
"1090","السؤالتخرج قطرة أو بضع قطرات بحرقة من الإحليل عند العطاس أو السعال مثلاً أو عندما أمشي وأعثر بشيء بالطريق أو غيرها ... فما حكم طهارتها؟ وهل تبطل الوضوء؟ علماً أني معتاد القيام بالاستبراء بالخرطات التسعة؟","بسمه سبحانه إن كانت قطرة من البول فيبطل الوضوء قطعاً وإن كان من المذي أو الوذي فلا يبطل. والله العالم"
"1091","السؤالاستيقظت من نومي وتيممت لاعتقادي بضيق الوقت وبعد أن صليت صلاة الصبح اتضح لي أن الوقت لا يزال باقياً فهل أعيد صلاتي بوضوء أم لا يلزم؟","بسمه سبحانه يجب عليك إعادة الصلاة بالوضوء والله العالم."
"1092","السؤالاستيقظت من النوم متأخراً وتيممت لاعتقادي بضيق الوقت وبعد أن صليت صلاة الصبح اتضح لي أن الشمس قد طلعت من مدة فهل يلزم أن أعيد صلاتي بوضوء أم لا يلزم؟","بسمه سبحانه في مفروض السؤال تجب الإعادة والله العالم."
"1093","السؤالبعد التيمم بدل من غسل الجنابة ، هل يجوز الصلاة بدون وضوء؟ ","بسمه سبحانه إذا كان التيمم بدلاً من غسل الجنابة مع توفر الشرائط تصح الصلاة بدون الوضوء ولكن المكلف يبقى مجنباً فعليه الغسل بعد إرتفاع المسوغ للتيمم . والله العالم"
"1094","السؤاللو إن المكلف تيمم لأدى الصلاة بكاملها في الوقت لكن لو توضأ سيدرك ركعة واحدة داخل الوقت , فأي التكليفين يجب عليه ؟","بسمه سبحانه عليه التيمم في مفروض السؤال . والله العالم"
"1095","السؤالمن تكليفه التيمم و كان بإصبعه خاتم , فهل يجب خلعه عند الضرب و عند المسح أم يضر فقط عند المسح ؟","بسمه سبحانه يجب نزع المحبس ( الخاتم ) حتى يتم المسح على تمام الكف و الله العالم"
