"","Question","Answer","bookmark"
"71","
7
السؤال: هل يفترق الفجر في الليالي المقمرة عنه في غيرها ام لا؟ وكم هو مقدار الفرق ولو للاحتياط الاستحبابي؟","الجواب: لا يفترق فان التبيّن طريق الي تحقق مقدار من الضوء المعترض في الافق الشرقي بحيث يتميز بالعين المجردة لولا وجود مانع، ومن المانع نور القمر في الليالي المقمرة في مدة عشر دقائق او اقل او ازيد حسب اختلاف ضوء القمر وقربه من الافق ولكن رعاية الاحتياط في ذلك اولي واحسن.","/arabic/qa/5134/"
"72","
8
السؤال: متي يحين وقت صلاة الجمعة؟","الجواب: وقت صلاة الجمعة أول الزوال عرفاً من يوم الجمعة ، ولو لم يصلها في هذا الوقت لزمه الاتيان بصلاة الظهر.","/arabic/qa/5735/"
"73","
9
السؤال: لقد صليت صلاة الصبح ظناً بأنه قد أذن الصلاة الصبح و بعد نصف ساعة سمعت المؤذن يؤذن فلم أعد الصلاة مرة أخرى فما الحكم ؟","الجواب: اذا تبين ان صلاتك كانت قبل الوقت وجبت الاعادة.","/arabic/qa/7151/"
"74","
10
السؤال: كيف يمكن تحديد ساعة ابتداء الثلث الاخير من الليل؟","الجواب: المقصود من الثلث الأخير من الليل هوالثلث الاخير مما بين غروب الشمس وطلوع الفجر.","/arabic/qa/7154/"
"75","
1
السؤال: هل يعدّ (السيخ) من أهل الكتاب؟","الجواب: لا يعدّون من أهل الكتاب.","/arabic/qa/2135/"
"76","
2
السؤال: ما حكم الخادمة المسيحية التي تعمل في منازل المسلمين فهل يجوز لبس الملابس التي تغسلها أو أكل الطعام الذي تطبخه؟","الجواب: اهل الكتاب محكومون بالطهارة.","/arabic/qa/2136/"
"77","
3
السؤال: هل يجوز مصافحة أهل الكتاب؟","الجواب: يجوز مصافحتهم.","/arabic/qa/2139/"
"78","
4
السؤال: يصادف المرء الكثير من اهل الكتاب في مقر عمله فما تكليفي في هذه الحالة مع العلم أني أقلد السيد الخوئي ( قدس سره )؟","الجواب: كان المرحوم يحتاط في طهارة الكتابي فيمكن الرجوع فيها الى من يرى طهارتهم ممن يصح الرجوع اليه؟","/arabic/qa/2140/"
"79","
5
السؤال: هل يجوز ادخال الكافر الكتابي وغير الكتابي الى المسجد ؟","الجواب: لايجوز ادخال الكافر غير الكتابي بل ولا الكتابي على الاحوط، نعم لا يجوز دخولهم المسجد الحرام ومسجد النبي مطلقاً.","/arabic/qa/2142/"
"80","
6
السؤال: هل يجوز الذهاب الى الكنيسة؟","الجواب: لا مانع منه ما لم يُخَاف الضلال، او كان فيه ترويج للمسيحية.","/arabic/qa/2143/"
"81","
7
السؤال: هل يجوز سرقة اموال أهل الكتاب؟","الجواب: سماحة السيد لا يجيز ذلك.","/arabic/qa/2144/"
"82","
8
السؤال: هل يجوز الزواج بكتابية علي ان تبقي علي دينها؟ وهل يشترط ان يكون كلا الشاهدين علي الزواج من المسلمين؟","الجواب: لا يجوز الزواج الدائم بها علي الاحوط ولا يشترط الشهود في الزواج مطلقا.","/arabic/qa/10229/"
"83","
9
السؤال: طالب جامعي، أو تاجر، أو سائح، أو ما شابههم يسافر الى دول غير اسلامية كاُوربا مثلاً، حيث لا تكاد تخلو حياته اليومية من تماس مباشر مع سكانها من المسيحيين واليهود برطوبة مسرية.. في مقهى أو عند حلاّق أو طبيب أو صاحب مكوى أو غيرهم، ممّا يصعب عليه احصاؤه، فما العمل؟","الجواب: يبني على طهارة اجسامهم مالم يحرز تنجّسها بنجاسة خارجية.‏","/arabic/qa/21069/"
"84","
10
السؤال: هل جميع اهل الكتاب طاهرون ؟","الجواب: أهل الكتاب من يهود ومسيحيين ومجوس طاهرون، ما دمت لا تعلم بنجاستهم، وتستطيع أن تعمل بهذه القاعدة في معاشرتك لهم واحتكاكك بهم.","/arabic/qa/21910/"
"85","
1
السؤال: هل الجيلاتين نفسه محكوم بالطهارة؟","الجواب: الجيلاتين الحيواني إن لم يحرز نجاسة أصله - كما لو احتمل كونه مأخوذاً من المذكى - حكم بطهارته ، ولكن لا يضاف منه الى الأطعمة الاّ بمقدار مستهلك فيها عرفاً - ما لم يحرز كونه مأخوذاً من المذكى المحلل لحمه ، أو يُحرز استحالته - بلا فرق في ذلك بين كونه مأخوذاً مما تحله الحياة كالغضروف وغيره كالعظام على الأحوط في الأخير.
وأما إذا أَحرز نجاسة أصله (كما لو علم كونه مأخوذاً من نجس العين ، أو من غضاريف غير المذكى ، أو من عظامه قبل تطهيرها ، فانها تكون متنجسة بملاقاة الميتة بالرطوبة) فالحكم بطهارته وجواز استعماله في الأطعمة منوط باحراز استحالته ، وهذا مما يرجع فيه الى العرف ، وقد تقدم بيان ضابطه.","/arabic/qa/6042/"
"86","
2
السؤال: هل يجوز اكل الانفحة ؟","الجواب: يجوز الأكل إذا كنت تحتمل إحتمالاً معتداً به أخذها من المذكى او كانت مادة سائلة او شبه سائلة لا تقبل الغسل كما هو الظاهر.","/arabic/qa/10660/"
"87","
3
السؤال: اني احد المقيمين في الولايات المتحدة ، و بدأت اواجه بعض الصعوبات في حلية الطعام و راودتني الشكوك في البعض منها:
الاجبان حيث تحتوي علي الانفحة و الغالبية منها تحتوي علي الانزيمات و عند البحث عن معني الانزيمات اتضح انها خليط من معدة الابقار و الخنزير فهل يجوز تناولها ؟
الجواب: يجوز الاكل ولايجب الفحص.","
","/arabic/qa/20743/"
"88","
4
السؤال: بالنسبة للاجبان المصنوعة في الدول الكافرة التي تحتوي على انفحة العجل، فهل الانفحة في الاصل طاهرة مع للعلم بانها اخذت من الميتة ام انها نجسة ولا بد من تطهيرها ؟","الجواب: حلال لكون الانفحة المذكورة سائلة عادة.","/arabic/qa/22505/"
"89","
5
السؤال: نحن من ابنائكم الساكنين في دول الغرب اكتشفنا ان اكثر المعجنات والخبز تحتوي على (الانزيم) وهو يستخرج من معدة وامعاء الابقار والخنزير (أجلّكم الله) فما الحكم في هذه الحالة؟ وهل يطهر بالتحول؟","الجواب: ـ لو احتمل أخذ الانزيم من غير الخنزير واحتمل كون الحيوان الماخوذ منه مذكى وكان مستهلكاً في الطعام حكم بطهارته وحليته، ولو احرز أخذه من حيوان محرم الاكل غير مستهلك في الطعام أو غير مذكى أو حيوان نجس كالخنزير لم يحل إلا مع استحالة الانزيم الى مادة أخرى.","/arabic/qa/23207/"
"90","
1
السؤال: هل تغني أضحية الزوج عن زوجته وابنائه؟","الجواب: لا تغني وهي مستحبة.","/arabic/qa/2116/"
"91","
2
السؤال: هل يجوز لعدد من الحجاج الاشتراك في أضحية واحدة لحج الصرورة وهل يجوز ذلك للحاج حجاً مستحباً؟","الجواب: اذا لم يتمكن من الهدي باستقلاله وتمكن من الشركة فيه مع غيره فالاحوط الجمع بين الشركة في الهدي والصوم على الترتيب المذكور ويجوز في الاضحية المستحبة.","/arabic/qa/2117/"
"92","
3
السؤال: هل يجوز الأضحية الحيوان الانثى عن المتوفى ذكر؟","الجواب: لا مانع منه.","/arabic/qa/2119/"
"93","
4
السؤال: هل يجوز ذبح الاضحية في كافة ايام عيد الاضحى المبارك لغير الحجاج؟","الجواب: يجوز.","/arabic/qa/2120/"
"94","
5
السؤال: هل يجزئ دفع قيمة الاضحية لمستحقيها عوضاً عن الاضحية؟","الجواب: لايجزئ دفع القيمة .","/arabic/qa/2123/"
